env,geno,ttime,da_sow2,zadok_stage_A,yield_A,yield_d,biomass_LargeError,biomass_MediumError,biomass_NoError,gw_d,g_no_d,maturity,flowering
Emerald_1993,g098,1670,91,75.695,1027.7,1117.99334,5073.906146,4967.884439,5070.5,0.016828981,5110.638676,0,76
Emerald_1993,g099,1670,91,71,321.5,19.64796919,3782.574595,4238.86994,4900,0.005805889,4569.484844,0,86
Emerald_1993,g100,1670,91,75.306,949.3,1496.821716,4758.703499,4963.755406,4967.8,0.018501449,6885.270383,0,77
Emerald_1993,g101,1670,91,70.506,279.9,343.0423466,4409.389562,4715.64045,4911.3,0.006702336,5896.534434,0,86
Emerald_1993,g102,1670,91,71,354.9,372.6912555,5164.078518,5191.840935,5213.2,0.010875749,6304.325891,0,85
Emerald_1993,g103,1670,91,64.762,0,*,3371.463515,3818.167449,4691.7,*,*,0,0
Emerald_1993,g104,1670,91,73.477,655.7,962.3542876,5172.371481,5306.587089,5168.4,0.016330619,7010.934668,0,80
Emerald_1993,g105,1670,91,69.531,208.5,186.8700578,3340.160253,3762.945256,4248.9,0.004125653,5865.189733,0,87
Emerald_1993,g106,1670,91,71.844,398.4,169.6994316,4717.81766,4842.462255,5162,0.000413018,4637.788066,0,84
Emerald_1993,g107,1670,91,75.529,933.2,742.5208859,4352.253054,4641.766884,4820.5,0.020845406,5442.306907,0,77
Emerald_1993,g108,1670,91,74.197,857.1,878.6085784,5229.788253,5223.108926,5279.3,0.01474321,6167.669866,0,79
Emerald_1993,g109,1670,91,72.756,584.5,344.6850979,5021.330058,5150.12433,5122.8,0.009275777,5778.273748,0,82
Emerald_1993,g110,1670,91,71.596,390.4,656.2461773,4544.991227,4813.884564,4935.5,0.009922986,5940.184549,0,85
Emerald_1993,g111,1670,91,73.472,725.5,975.4174573,4727.46556,4751.466419,4911.2,0.010735475,5923.593358,0,80
Emerald_1993,g112,1670,91,68.552,202.3,-156.8320312,3258.05585,4018.298963,5031.9,0.002674947,5211.814582,0,88
Emerald_1993,g113,1670,91,74.378,679.8,608.493984,4256.324702,4240.013385,4122.3,0.016975867,3902.58344,0,79
Emerald_1993,g114,1670,91,68.022,143.2,-8.244537255,4737.347276,4598.90558,4667.6,-0.002385881,4459.634967,0,89
Emerald_1993,g115,1670,91,74.664,831.6,761.2492153,4214.862706,4390.996944,4799.2,0.014940901,5790.869722,0,78
Emerald_1993,g116,1670,91,69.349,186.2,823.3614256,5455.306073,5412.586694,4710,0.011775272,7277.620748,0,88
Emerald_1993,g117,1670,91,73.808,710.5,453.2172056,4566.773822,4347.629919,4553.4,0.007276612,3778.549152,0,80
Emerald_1993,g118,1670,91,72.36,497.3,373.2848994,3743.770756,4167.076545,4905.7,0.001791419,4381.222174,0,83
Emerald_1993,g119,1670,91,74.117,749.9,452.9357152,3697.053496,4193.304135,4758,0.013732165,6140.264671,0,79
Emerald_1993,g120,1670,91,67.365,126.6,173.6731267,5296.033741,5285.008498,5436.3,0.003410702,6778.022767,0,90
Emerald_1993,g121,1670,91,71,318.6,230.7919721,4809.323164,4722.295011,4777,0.00350333,5378.142065,0,86
Emerald_1993,g122,1670,91,71,335,550.9482912,5416.002298,5074.110731,4641.6,0.008012919,5618.13528,0,85
Emerald_1993,g123,1670,91,72.224,518.6,352.6141913,6358.009019,5982.57621,5501.8,0.009134087,6314.362585,0,83
Emerald_1993,g124,1670,91,72.693,542.6,216.9896082,4865.062452,4645.711003,4479.5,0.009454895,5497.567856,0,82
Emerald_1993,g125,1670,91,72.602,552.7,1581.271288,5291.656849,5548.50261,4866.1,0.022705672,9370.163872,0,82
Emerald_1993,g126,1670,91,59.198,0,*,4594.845859,4630.661781,4879.7,*,*,0,0
Emerald_1993,g127,1670,91,65,29.7,269.2438994,3152.438223,3746.380726,4205.5,0.004374142,5322.344107,0,92
Emerald_1993,g128,1670,91,75.131,921.3,1163.185677,5594.360284,5630.000342,5360.3,0.01875395,7556.539307,0,77
Emerald_1993,g129,1670,91,73.12,646.1,169.0660312,4225.097842,4393.811115,4959.8,0.007659819,4446.6252,0,81
Emerald_1993,g130,1670,91,73.181,676.6,958.6295772,5402.876099,5391.881569,5109.2,0.012203847,6702.844734,0,81
Emerald_1993,g131,1670,91,76.047,920.2,1424.045812,4320.922171,4490.609223,4523,0.026979508,5571.646788,0,76
Emerald_1993,g132,1670,91,71.648,371.1,11.64623009,4802.045107,4740.711631,4732.5,0.005527375,4551.779048,0,84
Emerald_1993,g133,1670,91,73.815,695.4,889.1459797,4693.916175,4693.944676,4579.5,0.013312776,5274.92734,0,80
Emerald_1993,g134,1670,91,71,346.9,533.1047917,5802.015366,5399.630961,4839.9,0.004563757,6315.29905,0,85
Emerald_1993,g135,1670,91,71,317,594.5418685,4251.076532,4602.3999,4809,0.009552436,6118.038349,0,86
Emerald_1993,g136,1670,91,75.271,952.7,841.271669,6243.905574,5679.320159,5177.8,0.017845481,6289.158631,0,77
Emerald_1993,g137,1670,91,74.057,749.8,628.2048743,4956.595706,4912.101052,4973.1,0.012038372,5174.868519,0,79
Emerald_1993,g138,1670,91,62.976,0,*,3370.96109,3843.375302,4571.1,*,*,0,0
Emerald_1993,g139,1670,91,67.483,100.3,162.6076044,3441.107608,3884.37625,4442.2,0.0022698,4904.300346,0,90
Emerald_1993,g140,1670,91,66.588,79.7,-354.5901696,4640.552483,4927.160094,5348.4,-0.003150554,5926.991616,0,91
Emerald_1993,g141,1670,91,69.472,265,109.7618832,5746.138192,5443.283794,5474.2,0.004911955,5010.142767,0,87
Emerald_1993,g142,1670,91,71.994,397.8,220.219134,3199.313533,3682.839801,4216.2,0.008032025,4211.735467,0,83
Emerald_1993,g143,1670,91,68.135,126.6,214.8294341,5769.393402,5215.713346,4532.5,0.002074621,5647.93333,0,89
Emerald_1993,g144,1670,91,74.515,761.3,1022.022996,5712.742377,5593.948021,5156.8,0.016225267,6239.431154,0,79
Emerald_1993,g145,1670,91,73.203,642.6,836.2965016,5457.966167,5212.722084,4866.7,0.01819831,5073.169773,0,81
Emerald_1993,g146,1670,91,67.733,165.3,-270.3971972,7059.82533,5875.341955,5273.7,-0.004480737,5431.972446,0,89
Emerald_1993,g147,1670,91,68.571,180.1,-168.8915711,3747.636293,4033.597976,4700.6,-0.003849967,4477.870795,0,88
Emerald_1993,g148,1670,91,72.984,510.7,349.509084,2982.600258,3798.194972,5050.1,0.008260283,4686.516292,0,81
Emerald_1993,g149,1670,91,72.1,461.6,509.0030884,5043.00702,5089.633704,5048.7,0.009823217,6878.570359,0,83
Emerald_1993,g150,1670,91,72.183,493.4,570.7708623,3451.731536,4255.777714,5090.6,0.006152127,5146.749591,0,83
Emerald_1993,g151,1670,91,70.716,248.9,270.2389652,4573.438053,4533.31833,4618.9,0.003170479,5367.713346,0,86
Emerald_1993,g152,1670,91,70.365,219.6,345.2984238,3773.086254,4263.735174,4693,0.003460721,5174.178365,0,87
Emerald_1993,g153,1670,91,70.465,246,38.67169285,4969.529906,4733.832458,4603.7,0.003914764,4835.687223,0,86
Emerald_1993,g154,1670,91,71.559,362.9,636.3711271,4516.607864,4710.619861,4556.6,0.015116653,6547.567587,0,85
Emerald_1993,g155,1670,91,73.343,719.3,871.6890473,5293.818975,5238.706592,4971,0.015588987,6185.278222,0,80
Emerald_1993,g156,1670,91,72.018,541.4,489.3691372,6161.992954,5807.518051,5383.1,0.006488848,6814.776178,0,83
Emerald_1993,g157,1670,91,61.926,0,*,4416.426076,4357.667143,4682.1,*,*,0,0
Emerald_1993,g158,1670,91,67.082,121.6,446.3748943,6709.980848,5989.709473,5167.3,0.003208531,7098.871889,0,90
Emerald_1993,g159,1670,91,70.482,296.9,179.5569506,6402.189031,5753.926837,5181.9,0.001573016,6732.941478,0,86
Emerald_1993,g160,1670,91,70.622,290.8,554.8906417,4680.796922,4896.608456,5129.1,0.008273945,6084.973401,0,86
Emerald_1993,g161,1670,91,73.462,757,641.1266204,5620.579714,5449.905246,5310.8,0.012691088,6748.071949,0,80
Emerald_1993,g162,1670,91,74.134,765.3,279.8993067,3774.671528,3932.367479,4608.8,0.012606338,4052.688774,0,79
Emerald_1993,g163,1670,91,74.34,764.2,1018.324203,6113.968407,5418.229941,4701.4,0.015528103,5942.63121,0,79
Emerald_1993,g164,1670,91,73.495,552.8,445.7886584,4528.111752,4468.81114,4322,0.016962759,4898.652235,0,80
Emerald_1993,g165,1670,91,69.152,158.8,-184.3132532,2167.144822,3173.290063,4426.3,-0.00076116,3095.483736,0,88
Emerald_1993,g166,1670,91,72.84,528.7,577.991961,4284.50085,4353.017653,4320.3,0.013557827,5482.851221,0,81
Emerald_1993,g167,1670,91,74.143,722.6,612.9903044,6511.88794,5843.079761,5155.9,0.01089233,5871.650216,0,79
Emerald_1993,g168,1670,91,70.711,295.3,427.9063749,5611.613878,5286.802121,5019.7,0.005152603,5803.581432,0,86
Emerald_1993,g169,1670,91,67.532,165.2,63.53406705,3669.372534,4309.673371,5207.2,0.00113542,6129.232495,0,89
Emerald_1993,g170,1670,91,74.595,804.6,753.8432406,4821.840065,4823.999549,5073,0.009902251,5325.92296,0,78
Emerald_1993,g171,1670,91,63.842,0,*,3369.013348,3773.443847,4539.2,*,*,0,0
Emerald_1993,g172,1670,91,67.946,135.7,586.912493,4700.130251,4907.554687,4621,0.010871639,6626.946917,0,89
Emerald_1993,g173,1670,91,74.648,806.7,1306.334293,4306.742704,4702.281254,4633.9,0.021030614,6259.638069,0,78
Emerald_1993,g174,1670,91,66.854,86,255.1213269,5805.217397,5208.120046,4311.3,0.002413863,5271.836486,0,90
Emerald_1993,g175,1670,91,71,353.1,27.94685237,4713.255733,4752.286852,5046.5,0.003236632,4146.526595,0,85
Emerald_1993,g176,1670,91,73.532,665,922.9575798,5582.897081,5105.341251,4796.2,0.013171169,6590.014414,0,80
Emerald_1993,g177,1670,91,69.224,212.7,-31.22038335,6404.553341,5812.590594,5065.7,0.004253399,6216.108012,0,88
Emerald_1993,g178,1670,91,69.332,165.1,-51.5675357,3874.381096,4110.666104,4343.3,0.000883062,4990.3264,0,88
Emerald_1993,g179,1670,91,71.727,440.8,762.8911798,4997.745453,4863.121896,4751.1,0.010356032,6531.80895,0,84
Emerald_1993,g180,1670,91,71.727,440.8,577.5654363,4499.054588,4581.855323,4751.1,0.008418001,5616.521539,0,84
Emerald_1993,g181,1670,91,74.08,602.6,897.3260478,4544.087281,4552.066611,4293.5,0.01673052,5233.289593,0,79
Emerald_1993,g182,1670,91,75.52,964.4,885.7726083,4045.09957,4500.090872,5081.9,0.013475805,4840.443467,0,77
Emerald_1993,g183,1670,91,69.68,227.3,-258.5437385,5706.702413,5022.533499,4565.6,-0.000906726,4219.528032,0,87
Emerald_1993,g184,1670,91,68.498,196.5,-213.9999121,5456.385518,5236.511428,5023.7,-0.000384907,5062.203172,0,88
Emerald_1993,g185,1670,91,72.767,591.8,218.7122427,5723.079096,5332.065323,5113.3,0.008575234,3327.970475,0,82
Emerald_1993,g186,1670,91,66.32,64.7,73.92763961,5251.085273,4950.724031,4619.8,0.000453877,4828.499926,0,91
Emerald_1993,g187,1670,91,71.591,389,384.9868857,3324.708106,4094.624636,4729.4,0.00874969,5998.607264,0,85
Emerald_1993,g188,1670,91,74.74,892.6,1169.518301,6036.509806,5631.426165,4952.2,0.019450633,4796.2099,0,78
Emerald_1993,g189,1670,91,72.147,499.2,-307.3495286,3798.311327,4006.621896,4929.3,-0.003952349,3591.355642,0,83
Emerald_1993,g190,1670,91,73.823,696.4,534.7348824,3623.476847,4211.877253,4750.6,0.016123466,6130.917268,0,80
Emerald_1993,g191,1670,91,71,404.5,482.9549286,5279.525537,5388.209297,5462.7,0.008296502,6631.25578,0,85
Emerald_1993,g192,1670,91,73.846,736.5,876.1900383,5339.710641,5135.189676,4911.5,0.012892919,5748.570435,0,80
Emerald_1993,g193,1670,91,75.374,964.6,452.6491616,3769.628988,3913.289847,4743.2,0.01184176,2757.838291,0,77
Emerald_1993,g194,1670,91,71,283.9,224.0419615,4068.804899,4103.654063,4003.3,0.006767818,3323.477301,0,85
Emerald_1993,g195,1670,91,73.8,715.7,712.8294959,4445.285302,4598.258115,4874,0.00908369,4702.638201,0,80
Emerald_1993,g196,1670,91,73.535,667.7,770.2623593,4974.779768,5214.161426,5411.1,0.009593637,5808.858439,0,80
Emerald_1993,g197,1670,91,72.37,558.2,354.3035047,4780.358584,4870.233543,5238.4,0.004971321,4047.52058,0,82
Emerald_1993,g198,1670,91,71.727,440.8,171.268013,4989.017876,4706.618285,4751.1,0.003882682,5283.884276,0,84
Emerald_1993,g199,1670,91,75.87,1082.9,657.5974295,5403.366222,5507.726411,5687,0.014462683,4975.771584,0,76
Emerald_1993,g001,1688,92,74.915,915.9,592.1878798,4974.546303,4899.330347,5133.5,0.00967436,5756.058889,0,79
Emerald_1993,g002,1688,92,75.093,936.3,787.338572,4630.394753,4729.693117,5187.8,0.016622706,5211.140426,0,78
Emerald_1993,g003,1688,92,73.072,622.2,201.7828347,4315.801366,4564.0457,4988.6,0.009396691,4233.359285,0,82
Emerald_1993,g004,1688,92,73.968,705.3,726.7617037,4253.624364,4424.340693,4358.3,0.016996981,5281.191911,0,80
Emerald_1993,g005,1688,92,72.223,485,61.0940098,3431.310218,3973.986511,4953,0.009491441,5564.73491,0,84
Emerald_1993,g006,1688,92,70.478,219.2,508.9958658,3734.621555,3883.243133,3816.4,0.011070796,4520.749929,0,87
Emerald_1993,g007,1688,92,71,325.7,684.6476115,4795.884794,4898.500848,5000,0.007546366,6072.376563,0,86
Emerald_1993,g008,1688,92,44.539,0,*,4177.882663,3933.610058,3809.6,*,*,0,0
Emerald_1993,g009,1688,92,76.251,723,1021.307405,4824.686548,4609.987686,4177.2,0.021747058,4748.209639,0,76
Emerald_1993,g010,1688,92,65,37.3,-102.5311451,3802.639829,4347.131584,4718.7,-0.00314926,5054.288761,0,93
Emerald_1993,g011,1688,92,67.992,139,-23.1383932,3628.186347,3984.493693,4553.7,0.001465647,4186.431891,0,90
Emerald_1993,g012,1688,92,68.498,186,302.976624,5856.683729,5404.120872,4895.3,0.005619902,6176.966942,0,89
Emerald_1993,g013,1688,92,72.351,496.2,164.6758972,4576.355963,4836.109873,5320.2,0.005894138,4845.049582,0,84
Emerald_1993,g014,1688,92,70.112,260.4,147.8681384,4204.891513,4565.241352,5235.7,-0.00049097,5611.017218,0,88
Emerald_1993,g015,1688,92,73.927,717.8,655.3682163,4559.701803,4540.018791,4545.9,0.015635226,5289.930257,0,80
Emerald_1993,g016,1688,92,73.786,713,670.8941694,5798.757184,5378.981612,5164.5,0.014966449,6263.446722,0,81
Emerald_1993,g017,1688,92,75.446,1107.4,944.1574462,5492.144257,5342.803273,5399.3,0.018290981,6278.816147,0,78
Emerald_1993,g018,1688,92,69.517,210.2,-39.79563577,5583.337276,5228.613835,4844.8,0.005473462,5940.170796,0,88
Emerald_1993,g019,1688,92,71,344.1,430.0062587,5827.290849,5448.281415,4911.8,0.005769021,6684.391266,0,86
Emerald_1993,g020,1688,92,73.952,608,160.534114,4772.552341,4359.702912,4077,0.008675903,3142.922631,0,80
Emerald_1993,g021,1688,92,66.984,106.5,68.31487624,4507.548981,4498.058227,4635.1,0.006101647,4956.405823,0,91
Emerald_1993,g022,1688,92,71,391.4,376.6047457,6705.802327,6090.157379,5497.7,0.006405823,6002.491923,0,86
Emerald_1993,g023,1688,92,71,357.9,83.2306946,5080.543718,4889.882157,4980.8,0.003267428,3710.82202,0,86
Emerald_1993,g024,1688,92,73.95,815.1,1217.674075,7024.964592,6360.271155,5260.3,0.016811889,6684.556145,0,80
Emerald_1993,g025,1688,92,70.978,256.9,362.7184296,6335.383667,5642.659751,4861.3,0.004601381,5162.369539,0,87
Emerald_1993,g026,1688,92,71.7,394,324.0530627,3696.562469,4238.117662,4722,0.006416132,5914.546706,0,85
Emerald_1993,g027,1688,92,75.65,994.8,1649.934699,5327.419931,5309.52284,4944,0.020993597,6098.082848,0,77
Emerald_1993,g028,1688,92,73.08,647.9,760.3774077,4822.173499,5081.297505,5276.5,0.010526152,5693.948605,0,82
Emerald_1993,g029,1688,92,72.493,388.9,657.8118216,2372.223514,3181.688758,3820.5,0.014079838,5455.230925,0,84
Emerald_1993,g030,1688,92,72.193,522.5,442.225938,4147.496854,4612.012424,4857.2,0.005718539,5070.675204,0,84
Emerald_1993,g031,1688,92,74.389,748.4,936.2975573,4193.088077,4395.834895,4658.7,0.016014262,5292.946497,0,80
Emerald_1993,g032,1688,92,75.16,920.7,511.6944685,6179.613442,5381.757739,4843.4,0.009304937,5030.463897,0,78
Emerald_1993,g033,1688,92,74.734,933.7,1518.32374,7273.088423,6247.213216,4768.6,0.017922732,6667.744964,0,79
Emerald_1993,g034,1688,92,75.256,969.9,964.8757205,5049.922589,4830.180357,4673,0.017486013,6095.618171,0,78
Emerald_1993,g035,1688,92,66.031,68.1,313.109693,5647.389263,5155.424063,4462.8,0.003426193,5581.730295,0,92
Emerald_1993,g036,1688,92,69.389,196.5,-526.8098284,4261.745368,4090.405618,4144.2,0.000176215,3909.651433,0,88
Emerald_1993,g037,1688,92,72.806,501.9,221.780082,2425.738021,3295.675929,4453.4,0.003550109,5057.409928,0,83
Emerald_1993,g038,1688,92,70.381,311.2,601.330724,5983.896722,5839.731001,5451.1,0.007951193,6362.57029,0,87
Emerald_1993,g039,1688,92,68.462,198.8,628.6342543,4386.50474,4808.608374,4993.7,0.005057172,6528.653474,0,89
Emerald_1993,g040,1688,92,75.039,908.6,395.5216339,3865.246832,4164.955196,4911.9,0.012936336,4245.949588,0,79
Emerald_1993,g041,1688,92,68.391,168.6,302.1661371,5722.081822,5572.166819,5376.7,0.005443009,7012.374449,0,90
Emerald_1993,g042,1688,92,70.381,311.2,178.9421686,6057.514838,5705.37208,5451.1,0.007439385,7142.75878,0,87
Emerald_1993,g043,1688,92,67.444,125.4,46.89806874,5867.29264,5508.149814,5217.6,0.003741112,6476.498782,0,91
Emerald_1993,g044,1688,92,72.647,509.4,582.4493808,2769.908186,3793.406672,4850.3,0.008749233,5832.878384,0,83
Emerald_1993,g045,1688,92,66.506,82.2,532.3788883,6490.099271,5895.481427,5063.5,0.005870181,7093.521905,0,92
Emerald_1993,g046,1688,92,69.762,216.7,979.6087867,4559.445856,4840.09737,4685.1,0.008034488,5928.74374,0,88
Emerald_1993,g047,1688,92,62.91,0,*,4951.338486,4798.373021,4769.5,*,*,0,0
Emerald_1993,g048,1688,92,70.335,269.3,-267.9119071,4934.437134,5088.426204,5432,-0.001578041,6056.50518,0,88
Emerald_1993,g049,1688,92,73.725,727.6,769.7870725,4808.491428,4967.149858,4900,0.013863018,5725.7435,0,81
Emerald_1993,g050,1688,92,74.518,989.2,732.6793549,4336.153382,4864.359339,5378.8,0.016462217,5678.187936,0,79
Emerald_1993,g051,1688,92,74.849,904.4,696.6094183,5619.403113,5307.238806,5228.8,0.009927527,4283.194463,0,79
Emerald_1993,g052,1688,92,73.104,583,885.8704607,3777.672966,4585.375942,5110.6,0.012422251,5420.452896,0,82
Emerald_1993,g053,1688,92,73.249,623.7,294.5807995,3145.67696,4021.496462,4971.9,0.008408713,5735.02042,0,82
Emerald_1993,g054,1688,92,73.072,624.4,432.239863,3252.337182,4000.634296,4792.8,0.012185089,5890.979199,0,82
Emerald_1993,g055,1688,92,70.723,258.6,848.3293645,6573.596954,6064.918062,5164.4,0.012737484,7175.238992,0,87
Emerald_1993,g056,1688,92,66.246,65.4,-446.0402032,2693.903646,3426.314423,4361.9,-0.008945125,3496.830063,0,92
Emerald_1993,g057,1688,92,72.947,621.5,482.5498885,6901.794851,6209.208128,5565.7,0.007933697,6060.915695,0,82
Emerald_1993,g058,1688,92,74.506,916.3,252.0219362,6857.511443,5748.807759,5254.2,0.008710323,3640.584865,0,79
Emerald_1993,g059,1688,92,72.311,454.8,321.8140316,4675.816885,4599.008332,4645.8,0.008140022,5002.404388,0,84
Emerald_1993,g060,1688,92,74.602,949.6,886.1270883,5391.325455,5313.043845,5182.3,0.017310573,5644.652008,0,79
Emerald_1993,g061,1688,92,73.877,723.2,817.234886,4085.610762,4576.602741,5058.4,0.01631051,6195.468672,0,80
Emerald_1993,g062,1688,92,73.734,692.5,253.3873374,4961.026692,4673.080736,4872.7,0.00695766,4043.633094,0,81
Emerald_1993,g063,1688,92,75.118,845,782.3174776,3639.814094,4236.527123,5040,0.009078429,4858.3644,0,78
Emerald_1993,g064,1688,92,72.741,599.9,1073.591811,5833.468439,5637.246133,5312.6,0.012207446,6219.775696,0,83
Emerald_1993,g065,1688,92,73.582,664.7,921.9836953,4256.883222,4800.106277,4972.1,0.01878717,6976.449315,0,81
Emerald_1993,g066,1688,92,70.322,241.9,914.4369475,6183.44872,5705.766005,5074.8,0.008357584,6481.807674,0,88
Emerald_1993,g067,1688,92,73.96,722.7,206.4753032,4549.401949,4702.233284,5196.1,0.009805004,5027.803316,0,80
Emerald_1993,g068,1688,92,67.992,145.7,444.9531685,6034.210995,5531.484505,4775,-0.000180878,6048.973811,0,90
Emerald_1993,g069,1688,92,67.13,123.9,372.9404374,4466.740645,4759.522664,5272.9,0.002706209,6458.937984,0,91
Emerald_1993,g070,1688,92,68.5,156.2,304.2811684,3742.288062,4063.472581,4523.9,0.001133107,5247.212898,0,89
Emerald_1993,g071,1688,92,72.656,567.6,681.752333,5577.756671,5586.307016,5343.1,0.01000325,7288.420762,0,83
Emerald_1993,g072,1688,92,72.846,628.7,398.496328,5502.911894,5344.96077,5483.8,0.008645613,6432.884713,0,83
Emerald_1993,g073,1688,92,71.531,405.4,572.8605327,4635.651305,4763.348396,4654.8,0.004308494,6095.316351,0,86
Emerald_1993,g074,1688,92,72.419,496.1,698.7512825,4758.99866,4993.070198,5003.9,0.008920276,6478.219325,0,84
Emerald_1993,g075,1688,92,72.72,521,390.4715425,5401.330408,5137.963046,5019.7,0.005397342,4590.024514,0,83
Emerald_1993,g076,1688,92,73.264,626.3,461.6232785,5358.673336,5136.752313,5184.2,0.008961291,5764.362284,0,82
Emerald_1993,g077,1688,92,72.909,576.6,544.2771382,5107.086397,4851.632346,4875.2,0.010733387,5465.849443,0,82
Emerald_1993,g078,1688,92,74.987,865.4,1060.276074,5128.172453,5062.562044,5040.4,0.01506942,6411.646719,0,79
Emerald_1993,g079,1688,92,60.925,0,*,4723.964695,4698.683817,4816.2,*,*,0,0
Emerald_1993,g080,1688,92,64.076,0,*,4304.878155,4496.772549,4754,*,*,0,0
Emerald_1993,g081,1688,92,63.151,0,*,4098.465985,4293.667989,4730.3,*,*,0,0
Emerald_1993,g082,1688,92,69.083,193.5,433.8670652,4727.783041,4858.780557,4834.7,0.00507554,6307.447436,0,89
Emerald_1993,g083,1688,92,73.631,788.3,701.3243108,4309.905155,4601.936971,5141.6,0.013368696,5157.852638,0,81
Emerald_1993,g084,1688,92,67.758,125.4,172.4065352,4240.272895,4091.739998,4211.8,0.004775163,3536.793864,0,90
Emerald_1993,g085,1688,92,71,313.8,75.90208213,4252.662116,4498.227121,4666.9,0.007656098,4377.999179,0,86
Emerald_1993,g086,1688,92,75.583,751.5,546.8726036,4708.21512,4508.625847,4300.7,0.019902598,4259.46629,0,78
Emerald_1993,g087,1688,92,73.057,618.3,945.5392105,5485.568607,5200.407976,4890.3,0.015208127,6007.328739,0,82
Emerald_1993,g088,1688,92,72.945,589.2,1035.887304,5769.439634,5239.578418,4738.6,0.009981285,6313.729101,0,82
Emerald_1993,g089,1688,92,75.379,972.7,918.6976619,5356.126362,5052.860335,4840.6,0.016203851,5724.298512,0,78
Emerald_1993,g090,1688,92,75.048,753.5,1134.953871,5424.780503,5118.515774,4568.8,0.019436966,6595.584416,0,79
Emerald_1993,g091,1688,92,75.643,861.2,1155.710188,3879.61822,4208.456025,4288.8,0.018756772,4880.735999,0,77
Emerald_1993,g092,1688,92,72.04,503.4,96.42687384,4865.032724,4917.627369,5001.7,0.00323757,5922.954668,0,85
Emerald_1993,g093,1688,92,68.226,147.1,300.2303188,4802.419675,4814.579892,4698.4,0.005201416,6307.406131,0,90
Emerald_1993,g094,1688,92,74.865,801.8,943.2475099,5403.707693,5138.410688,4637.1,0.02028042,6285.344085,0,79
Emerald_1993,g095,1688,92,75.44,902.1,1434.307123,5970.924851,5582.58712,4953.6,0.01995583,7284.940418,0,78
Emerald_1993,g096,1688,92,73.972,662.5,1149.644362,5569.062348,5228.310413,4481.3,0.017962394,5564.698338,0,80
Emerald_1993,g097,1688,92,69.911,209.1,-90.58528141,4694.463257,4630.605918,4627.1,0.003377158,5526.075513,0,88
Emerald_1993,g098,1688,92,76.223,1109.3,1205.225726,5181.374538,5029.444867,5086.9,0.018764359,5171.437157,0,76
Emerald_1993,g099,1688,92,71.66,409.2,88.51881627,5307.463125,5012.347249,4922.8,0.006795177,4712.330114,0,86
Emerald_1993,g100,1688,92,75.834,1030.1,1611.775437,4771.891566,4978.959539,4984.3,0.020584305,6725.989742,0,77
Emerald_1993,g101,1688,92,71,372.6,439.6810874,5676.064922,5360.426252,4933.8,0.007796278,5887.635972,0,86
Emerald_1993,g102,1688,92,71.856,435.8,454.7010518,4446.038621,4845.182458,5237.9,0.012144814,6248.736215,0,85
Emerald_1993,g103,1688,92,65,39.7,-482.5569342,4113.710358,4202.326218,4719.3,-0.001649969,4827.130395,0,93
Emerald_1993,g104,1688,92,74.005,730.3,1056.082999,5002.708877,5233.543789,5191,0.017569601,6850.735987,0,80
Emerald_1993,g105,1688,92,70.431,243.2,220.220809,3890.771181,4049.737553,4272.1,0.005132588,5763.732518,0,87
Emerald_1993,g106,1688,92,72.373,472.7,229.7333756,4913.409872,4953.509215,5189.2,0.00104952,4758.766819,0,84
Emerald_1993,g107,1688,92,76.058,1010.2,807.6265608,6212.155907,5579.566771,4835.8,0.022002427,5424.743529,0,77
Emerald_1993,g108,1688,92,74.726,942.7,965.5502566,4670.612557,4954.508448,5301.5,0.015729039,6134.078392,0,79
Emerald_1993,g109,1688,92,73.284,670.5,415.7257436,5484.74953,5393.313749,5145.2,0.010235811,5794.805925,0,82
Emerald_1993,g110,1688,92,72.125,468.5,750.92933,5545.031853,5325.068721,4957.3,0.011084288,5939.834698,0,85
Emerald_1993,g111,1688,92,74,813.4,1078.906996,3587.152403,4190.866679,4930.8,0.011610508,5905.036949,0,80
Emerald_1993,g112,1688,92,69.452,243.4,-138.134239,5866.852534,5336.593421,5060.6,0.003657009,5297.625111,0,88
Emerald_1993,g113,1688,92,74.906,747.7,671.9460037,2703.578153,3474.42177,4143.5,0.018084904,3994.602672,0,79
Emerald_1993,g114,1688,92,68.922,180.7,19.80854154,4547.11213,4515.266928,4691.3,-0.002683097,4574.428076,0,89
Emerald_1993,g115,1688,92,75.192,910.8,836.0608211,6102.344871,5344.072282,4818.7,0.01693764,5749.923061,0,78
Emerald_1993,g116,1688,92,70.249,224,900.9067601,5284.028786,5338.880186,4731.5,0.013259528,7058.942921,0,88
Emerald_1993,g117,1688,92,74.336,790.9,517.5682261,2764.798036,3454.630803,4570.9,0.008960771,3958.228225,0,80
Emerald_1993,g118,1688,92,72.888,584.3,452.5489923,3806.344851,4208.398709,4926.9,0.002393619,4540.503948,0,83
Emerald_1993,g119,1688,92,74.646,827.2,511.7114538,4989.737563,4847.52355,4774,0.015772569,6073.845116,0,79
Emerald_1993,g120,1688,92,68.265,172.2,222.2094896,6133.25025,5723.575966,5476.8,0.004488551,6754.718419,0,90
Emerald_1993,g121,1688,92,71.58,396.4,303.1146169,6183.934112,5426.096574,4810.5,0.005420737,5442.382572,0,86
Emerald_1993,g122,1688,92,71.867,417.2,646.6188761,5727.145482,5239.494665,4660.9,0.010124,5591.796041,0,85
